,R
2499,541745
2500,542032
2501,542330
2502,542621
2503,542786
2504,543032
2505,543270
2506,543571
2507,543805
2508,544031
2509,544308
2510,544537
2511,544689
2512,544943
2513,545204
2514,545500
2515,545753
2516,545904
2517,546044
2518,546160
2519,546377
2520,546538
2521,546829
2522,547006
2523,547163
2524,547402
2525,547557
2526,547932
2527,548083
2528,548526
2529,548948
2530,549129
2531,549357
2532,549579
2533,549705
2534,549818
2535,550002
2536,550259
2537,550495
2538,550726
2539,550987
2540,551273
2541,551436
2542,551751
2543,551974
2544,552228
2545,552477
2546,552616
2547,552803
2548,552971
2549,553242
2550,553502
2551,553719
2552,553841
2553,554056
2554,554197
2555,554425
2556,554658
2557,554863
2558,555119
2559,555352
2560,555650
2561,555934
2562,556212
2563,556405
2564,556642
2565,556836
2566,557080
2567,557318
2568,557526
2569,557764
2570,557991
2571,558244
2572,558380
2573,558488
2574,558624
2575,558839
2576,558979
2577,559456
2578,559606
2579,559964
2580,560201
2581,560434
2582,560692
2583,560827
2584,561097
2585,561306
2586,561483
2587,561825
2588,562140
2589,562352
2590,562497
2591,562751
2592,562929
2593,563076
2594,563368
2595,563561
2596,563850
2597,563996
2598,564248
2599,564458
2600,564818
2601,564996
2602,565162
2603,565372
2604,565575
2605,565825
2606,566115
2607,566424
2608,566584
2609,566864
2610,567038
2611,567403
2612,567605
2613,567740
2614,567864
2615,568106
2616,568385
2617,568536
2618,568919
2619,569070
2620,569383
2621,569817
2622,570134
2623,570400
2624,570543
2625,570764
2626,571070
2627,571210
2628,571404
2629,571705
2630,572068
2631,572273
2632,572471
2633,572705
2634,572985
2635,573223
2636,573357
2637,573480
2638,573782
2639,574021
2640,574243
2641,574387
2642,574639
2643,574906
2644,575300
2645,575463
2646,575618
2647,575853
2648,576094
2649,576394
2650,576552
2651,576791
2652,576999
2653,577294
2654,577433
2655,577647
2656,577873
2657,578000
2658,578105
2659,578228
2660,578347
2661,578472
2662,578595
2663,578717
2664,578857
2665,578977
2666,579134
2667,579265
2668,579384
2669,579533
2670,579671
2671,579904
2672,580212
2673,580358
2674,580488
2675,580875
2676,581107
2677,581251
2678,581504
2679,581655
2680,581770
2681,581961
2682,582221
2683,582448
2684,582758
2685,582948
2686,583154
2687,583302
2688,583529
2689,583816
2690,584122
2691,584424
2692,584636
2693,584869
2694,585019
2695,585362
2696,585536
2697,585845
2698,586004
2699,586292
2700,586516
2701,586906
2702,587132
2703,587381
2704,587677
2705,587884
2706,588034
2707,588299
2708,588554
2709,588768
2710,589101
2711,589340
2712,589665
2713,589815
2714,589942
2715,590081
2716,590307
2717,590624
2718,590792
2719,591055
2720,591314
2721,591591
2722,591865
2723,592152
2724,592447
2725,592651
2726,592866
2727,593156
2728,593370
2729,593511
2730,593768
2731,594049
2732,594293
2733,594607
2734,594888
2735,595136
2736,595386
2737,595641
2738,595878
2739,596163
2740,596506
2741,596656
2742,596790
2743,597017
2744,597160
2745,597380
2746,597641
2747,597811
2748,598085
2749,598263
2750,598490
2751,598780
2752,599024
2753,599261
2754,599400
2755,599517
2756,599753
2757,599888
2758,600205
2759,600499
2760,600660
2761,600910
2762,601192
2763,601377
2764,601609
2765,601737
2766,601948
2767,602161
2768,602429
2769,602740
2770,602899
2771,603020
2772,603150
2773,603277
2774,603528
2775,603671
2776,603776
2777,604025
2778,604154
2779,604418
2780,604684
2781,605020
2782,605338
2783,605673
2784,605859
2785,606008
2786,606210
2787,606446
2788,606640
2789,606773
2790,606971
2791,607141
2792,607460
2793,607741
2794,607878
2795,608067
2796,608260
2797,608506
2798,608780
2799,609047
2800,609272
2801,609534
2802,609858
2803,610184
2804,610519
2805,610665
2806,610762
2807,610885
2808,611015
2809,611222
2810,611466
2811,611758
2812,612011
2813,612145
2814,612366
2815,612646
2816,612801
2817,613084
2818,613395
2819,613675
2820,614034
2821,614444
2822,614720
2823,614949
2824,615202
2825,615478
2826,615780
2827,615950
2828,616219
2829,616449
2830,616838
2831,617059
2832,617349
2833,617584
2834,617862
2835,618197
2836,618518
2837,618747
2838,618990
2839,619122
2840,619257
2841,619498
2842,619655
2843,619798
2844,620022
2845,620161
2846,620293
2847,620517
2848,620924
2849,621202
2850,621726
2851,621979
2852,622258
2853,622401
2854,622587
2855,622950
2856,623177
2857,623391
2858,623597
2859,623816
2860,623950
2861,624067
2862,624205
2863,624340
2864,624596
2865,624745
2866,625012
2867,625312
2868,625532
2869,625846
2870,626100
2871,626247
2872,626596
2873,626930
2874,627081
2875,627421
2876,627763
2877,627958
2878,628203
2879,628362
2880,628629
2881,628952
2882,629261
2883,629473
2884,629730
2885,629882
2886,630027
2887,630165
2888,630288
2889,630518
2890,630802
2891,631072
2892,631302
2893,631533
2894,631763
2895,631996
2896,632270
2897,632495
2898,632641
2899,632754
2900,632970
2901,633252
2902,633503
2903,633649
2904,633805
2905,634085
2906,634268
2907,634517
2908,634831
2909,635037
2910,635321
2911,635472
2912,635773
2913,635974
2914,636115
2915,636230
2916,636453
2917,636721
2918,637096
2919,637475
2920,637744
2921,637980
2922,638114
2923,638341
2924,638590
2925,638853
2926,639139
2927,639409
2928,639558
2929,639860
2930,640051
2931,640201
2932,640533
2933,640770
2934,640927
2935,641045
2936,641303
2937,641504
2938,641707
2939,641974
2940,642222
2941,642430
2942,642729
2943,643052
2944,643366
2945,643615
2946,643851
2947,644002
2948,644143
2949,644269
2950,644532
2951,644679
2952,644894
2953,645050
2954,645243
2955,645415
2956,645639
2957,645916
2958,646068
2959,646223
2960,646477
2961,646631
2962,646879
2963,647140
2964,647439
2965,647682
2966,648057
2967,648300
2968,648671
2969,649017
2970,649237
2971,649448
2972,649777
