,R
2499,612312
2500,612570
2501,612829
2502,613089
2503,613353
2504,613619
2505,613882
2506,614138
2507,614405
2508,614670
2509,614935
2510,615195
2511,615454
2512,615713
2513,615980
2514,616120
2515,616506
2516,616761
2517,617028
2518,617288
2519,617548
2520,617804
2521,618067
2522,618330
2523,618593
2524,618859
2525,619124
2526,619390
2527,619660
2528,619927
2529,620189
2530,620452
2531,620721
2532,620985
2533,621253
2534,621514
2535,621778
2536,622043
2537,622315
2538,622582
2539,622844
2540,623111
2541,623376
2542,623648
2543,623921
2544,624188
2545,624448
2546,624719
2547,624990
2548,625258
2549,625517
2550,625782
2551,626044
2552,626310
2553,626575
2554,626837
2555,627098
2556,627371
2557,627632
2558,627895
2559,628154
2560,628420
2561,628686
2562,628952
2563,629214
2564,629477
2565,629741
2566,630013
2567,630272
2568,630531
2569,630793
2570,631056
2571,631322
2572,631587
2573,631849
2574,632109
2575,632377
2576,632646
2577,632909
2578,633167
2579,633431
2580,633692
2581,633957
2582,634222
2583,634481
2584,634739
2585,635004
2586,635272
2587,635532
2588,635788
2589,636050
2590,636313
2591,636584
2592,636848
2593,637114
2594,637376
2595,637649
2596,637913
2597,638176
2598,638434
2599,638697
2600,638958
2601,639223
2602,639483
2603,639741
2604,640001
2605,640272
2606,640539
2607,640802
2608,641067
2609,641335
2610,641607
2611,641876
2612,642144
2613,642408
2614,642676
2615,642951
2616,643216
2617,643475
2618,643738
2619,644002
2620,644272
2621,644539
2622,644805
2623,645069
2624,645343
2625,645616
2626,645882
2627,646144
2628,646412
2629,646678
2630,646945
2631,647210
2632,647472
2633,647735
2634,648007
2635,648271
2636,648533
2637,648795
2638,649060
2639,649326
2640,649596
2641,649857
