,R
2499,529856
2500,530039
2501,530281
2502,530498
2503,530708
2504,530890
2505,531035
2506,531342
2507,531491
2508,531677
2509,531978
2510,532193
2511,532333
2512,532608
2513,532802
2514,533037
2515,533247
2516,533454
2517,533618
2518,533881
2519,534095
2520,534231
2521,534510
2522,534727
2523,534944
2524,535084
2525,535367
2526,535584
2527,535796
2528,535941
2529,536226
2530,536443
2531,536653
2532,536798
2533,537076
2534,537293
2535,537508
2536,537639
2537,537933
2538,538146
2539,538357
2540,538504
2541,538785
2542,539003
2543,539212
2544,539351
2545,539626
2546,539847
2547,540063
2548,540209
2549,540481
2550,540693
2551,540905
2552,541057
2553,541330
2554,541543
2555,541753
2556,541899
2557,542170
2558,542383
2559,542599
2560,542742
2561,543014
2562,543228
2563,543446
2564,543591
2565,543864
2566,544079
2567,544289
2568,544437
2569,544710
2570,544929
2571,545140
2572,545287
2573,545555
2574,545773
2575,545993
2576,546135
2577,546407
2578,546619
2579,546834
2580,546974
2581,547255
2582,547476
2583,547680
2584,547824
2585,548090
2586,548310
2587,548522
2588,548671
2589,548938
2590,549151
2591,549362
2592,549512
2593,549782
2594,549929
2595,550206
2596,550364
2597,550622
2598,550837
2599,551045
2600,551250
2601,551456
2602,551667
2603,551874
2604,552087
2605,552237
2606,552507
2607,552709
2608,552844
2609,553153
2610,553372
2611,553591
2612,553718
2613,554014
2614,554229
2615,554449
2616,554596
2617,554880
2618,555096
2619,555306
2620,555456
2621,555740
2622,555955
2623,556163
2624,556307
2625,556587
2626,556806
2627,557027
2628,557174
2629,557460
2630,557675
2631,557897
2632,558047
2633,558331
2634,558546
2635,558760
2636,558891
2637,559184
2638,559402
2639,559617
2640,559743
2641,560034
2642,560250
2643,560471
2644,560599
2645,560897
2646,561112
2647,561330
2648,561473
2649,561755
2650,561975
2651,562189
2652,562333
2653,562613
2654,562837
2655,563054
2656,563187
2657,563476
2658,563691
2659,563903
2660,564036
2661,564341
2662,564554
2663,564765
2664,564893
2665,565187
2666,565403
2667,565618
2668,565758
2669,566038
2670,566256
2671,566474
2672,566620
2673,566903
2674,567120
2675,567330
2676,567476
2677,567763
2678,567978
2679,568183
2680,568330
2681,568598
2682,568806
2683,569021
2684,569173
2685,569441
2686,569648
2687,569858
2688,570057
2689,570288
2690,570502
2691,570628
2692,570922
2693,571133
2694,571346
2695,571489
2696,571768
2697,571980
2698,572182
2699,572326
2700,572609
2701,572824
2702,573026
2703,573170
2704,573444
2705,573651
2706,573864
2707,573995
2708,574289
2709,574498
2710,574710
2711,574859
2712,575142
2713,575357
2714,575563
2715,575705
2716,575982
2717,576199
2718,576410
2719,576554
2720,576835
2721,577046
2722,577254
2723,577392
2724,577680
2725,577890
2726,578098
2727,578243
2728,578516
2729,578733
2730,578947
2731,579091
2732,579361
2733,579573
2734,579783
2735,579932
2736,580205
2737,580415
2738,580622
2739,580769
2740,581037
2741,581250
2742,581464
2743,581593
2744,581877
2745,582090
2746,582308
2747,582451
2748,582725
2749,582938
2750,583150
2751,583296
2752,583571
2753,583790
2754,584000
2755,584146
2756,584417
2757,584636
2758,584852
2759,584999
2760,585271
2761,585488
2762,585700
2763,585843
2764,586126
2765,586345
2766,586558
2767,586702
2768,586983
2769,587208
2770,587419
2771,587564
2772,587835
2773,588057
2774,588268
2775,588413
2776,588700
2777,588918
2778,589129
2779,589273
2780,589557
2781,589774
2782,589986
2783,590126
2784,590407
2785,590622
2786,590837
2787,590986
2788,591262
2789,591480
2790,591694
2791,591843
2792,592126
2793,592346
2794,592556
2795,592697
2796,592980
2797,593202
2798,593419
2799,593563
2800,593837
2801,594052
2802,594270
2803,594420
2804,594572
2805,594900
2806,595074
2807,595327
2808,595486
2809,595752
2810,595970
2811,596182
2812,596607
2813,596829
2814,597039
2815,597186
2816,597462
2817,597663
2818,597784
2819,598097
2820,598323
2821,598533
2822,598677
2823,598952
2824,599175
2825,599387
2826,599533
2827,599805
2828,600020
2829,600234
2830,600378
2831,600664
2832,600879
2833,601094
2834,601235
2835,601515
2836,601735
2837,601949
2838,602090
2839,602369
2840,602587
2841,602801
2842,602944
2843,603223
2844,603441
2845,603653
2846,603796
2847,604089
2848,604308
2849,604522
2850,604666
2851,604954
2852,605171
2853,605393
2854,605591
2855,605826
2856,605975
2857,606257
2858,606433
2859,606695
2860,606847
2861,607124
2862,607307
2863,607552
2864,607775
2865,607999
2866,608213
2867,608427
2868,608567
2869,608737
2870,609081
2871,609304
2872,609521
2873,609663
2874,609954
2875,610124
2876,610399
2877,610618
2878,610834
2879,611015
2880,611267
2881,611487
2882,611677
2883,611912
2884,612129
2885,612276
2886,612563
2887,612725
2888,613001
2889,613221
2890,613362
2891,613654
2892,613879
2893,614100
2894,614240
2895,614525
2896,614744
2897,614961
2898,615108
2899,615397
2900,615818
2901,616035
2902,616252
2903,616468
2904,616678
2905,616823
2906,617102
2907,617319
2908,617537
2909,617685
2910,617970
2911,618188
2912,618405
2913,618556
2914,618835
2915,619055
2916,619268
2917,619439
2918,619688
2919,619906
2920,620124
2921,620294
2922,620544
2923,620757
2924,620974
2925,621155
2926,621297
2927,621610
2928,621763
2929,622040
2930,622263
2931,622483
2932,622675
2933,622912
2934,623124
2935,623345
2936,623542
2937,623671
2938,623981
2939,624133
2940,624412
2941,624632
2942,624848
2943,625026
2944,625276
2945,625487
2946,625705
2947,625904
2948,626034
2949,626347
2950,626497
2951,626780
2952,626997
2953,627213
2954,627402
2955,627643
2956,627857
2957,628072
2958,628266
2959,628399
2960,628707
2961,628855
2962,629132
2963,629349
2964,629566
2965,629711
2966,629994
2967,630141
2968,630428
2969,630601
2970,630874
2971,631097
2972,631310
2973,631488
2974,631630
2975,631784
2976,632138
2977,632310
2978,632571
2979,632786
2980,633003
2981,633219
2982,633431
2983,633571
2984,633851
2985,634008
2986,634276
2987,634492
2988,634710
2989,634880
2990,635131
2991,635349
2992,635571
2993,635745
2994,635990
2995,636198
2996,636415
2997,636602
2998,636730
2999,637046
3000,637202
3001,637466
3002,637637
3003,637897
3004,638113
3005,638260
3006,638530
3007,638677
3008,638954
3009,639174
3010,639320
3011,639605
3012,639811
3013,640024
3014,640235
3015,640454
3016,640666
3017,640809
3018,641078
3019,641291
3020,641498
3021,641706
3022,641917
3023,642121
3024,642325
3025,642508
3026,642742
3027,642952
3028,643160
3029,643333
3030,643468
3031,643777
3032,643938
3033,644201
3034,644410
3035,644548
3036,644816
3037,644963
3038,645245
3039,645388
3040,645662
3041,645803
3042,646079
3043,646241
3044,646505
3045,646728
3046,646940
3047,647154
3048,647367
3049,647513
3050,647808
3051,648026
3052,648240
3053,648382
3054,648653
3055,648873
3056,649090
3057,649237
3058,649518
3059,649730
3060,649946
