,R
2499,619822
2500,620082
2501,620346
2502,620617
2503,620912
2504,621126
2505,621351
2506,621614
2507,621847
2508,622085
2509,622309
2510,622521
2511,622786
2512,623065
2513,623347
2514,623579
2515,623786
2516,623913
2517,624164
2518,624416
2519,624635
2520,625012
2521,625298
2522,625570
2523,625776
2524,626027
2525,626262
2526,626572
2527,626808
2528,627033
2529,627311
2530,627554
2531,627817
2532,628076
2533,628329
2534,628457
2535,628792
2536,629124
2537,629401
2538,629630
2539,629875
2540,630196
2541,630490
2542,630724
2543,630949
2544,631175
2545,631460
2546,631714
2547,631942
2548,632206
2549,632362
2550,632694
2551,632856
2552,633132
2553,633628
2554,634294
2555,634885
2556,635092
2557,635374
2558,635596
2559,635820
2560,636076
2561,636291
2562,636552
2563,636823
2564,637057
2565,637348
2566,637580
2567,637816
2568,638061
2569,638357
2570,638575
2571,638831
2572,639084
2573,639370
2574,639579
2575,639835
2576,640086
2577,640301
2578,640515
2579,640788
2580,641046
2581,641282
2582,641523
2583,641764
2584,642011
2585,642280
2586,642509
2587,642757
2588,643032
2589,643319
2590,643562
2591,643795
2592,644017
2593,644262
2594,644572
2595,644828
2596,644997
2597,645282
2598,645556
2599,645811
2600,646025
2601,646260
2602,646488
2603,646774
2604,646985
2605,647236
2606,647489
2607,647672
2608,647966
2609,648244
2610,648469
2611,648745
2612,648943
2613,649216
2614,649513
2615,649758
2616,649962
