,R
2499,630371
2500,630583
2501,630762
2502,631125
2503,631315
2504,631629
2505,631831
2506,632022
2507,632377
2508,632580
2509,632871
2510,633093
2511,633288
2512,633474
2513,633796
2514,633977
2515,634260
2516,634496
2517,634716
2518,634937
2519,635254
2520,635449
2521,635717
2522,635942
2523,636133
2524,636335
2525,636702
2526,636900
2527,637178
2528,637417
2529,637612
2530,637829
2531,638133
2532,638319
2533,638638
2534,638860
2535,639131
2536,639368
2537,639573
2538,639848
2539,640079
2540,640277
2541,640467
2542,640836
2543,641037
2544,641327
2545,641732
2546,641912
2547,642070
2548,642280
2549,642707
2550,642998
2551,643240
2552,643453
2553,643731
2554,643969
2555,644169
2556,644455
2557,644680
2558,644876
2559,645152
2560,645387
2561,645611
2562,645833
2563,646067
2564,646267
2565,646539
2566,646763
2567,646967
2568,647285
2569,647681
2570,648034
2571,648223
2572,648521
2573,648894
2574,649206
2575,649411
2576,649704
2577,649935
