,R
2499,600920
2500,601171
2501,601420
2502,601665
2503,601906
2504,602154
2505,602398
2506,602646
2507,602891
2508,603134
2509,603375
2510,603626
2511,603869
2512,604107
2513,604349
2514,604594
2515,604840
2516,605089
2517,605329
2518,605570
2519,605814
2520,606066
2521,606310
2522,606546
2523,606786
2524,607025
2525,607273
2526,607518
2527,607754
2528,607990
2529,608230
2530,608477
2531,608719
2532,608953
2533,609190
2534,609427
2535,609671
2536,609918
2537,610156
2538,610389
2539,610630
2540,610877
2541,611114
2542,611346
2543,611581
2544,611817
2545,612056
2546,612294
2547,612528
2548,612760
2549,612994
2550,613240
2551,613475
2552,613708
2553,613942
2554,614182
2555,614419
2556,614658
2557,614895
2558,615133
2559,615364
2560,615531
2561,615844
2562,616082
2563,616312
2564,616544
2565,616773
2566,617011
2567,617249
2568,617484
2569,617712
2570,617951
2571,618191
2572,618429
2573,618656
2574,618890
2575,619121
2576,619360
2577,619598
2578,619832
2579,620061
2580,620303
2581,620546
2582,620781
2583,620987
2584,621248
2585,621486
2586,621732
2587,621979
2588,622217
2589,622452
2590,622695
2591,622944
2592,623186
2593,623420
2594,623661
2595,623898
2596,624144
2597,624393
2598,624635
2599,624870
2600,625117
2601,625370
2602,625618
2603,625858
2604,626105
2605,626348
2606,626599
2607,626849
2608,627093
2609,627334
2610,627588
2611,627836
2612,628081
2613,628319
2614,628562
2615,628802
2616,629047
2617,629285
2618,629522
2619,629758
2620,630004
2621,630242
2622,630479
2623,630711
2624,630947
2625,631178
2626,631416
2627,631651
2628,631886
2629,632114
2630,632352
2631,632588
2632,632823
2633,633051
2634,633283
2635,633511
2636,633751
2637,633991
2638,634223
2639,634452
2640,634693
2641,634939
2642,635179
2643,635410
2644,635650
2645,635889
2646,636136
2647,636384
2648,636628
2649,636862
2650,637111
2651,637360
2652,637604
2653,637840
2654,638084
2655,638325
2656,638573
2657,638818
2658,639064
2659,639305
2660,639556
2661,639802
2662,640051
2663,640294
2664,640541
2665,640785
2666,641036
2667,641281
2668,641523
2669,641767
2670,642021
2671,642266
2672,642508
2673,642745
2674,642988
2675,643233
2676,643481
2677,643720
2678,643956
2679,644197
2680,644450
2681,644691
2682,644927
2683,645167
2684,645410
2685,645653
2686,645900
2687,646142
2688,646380
2689,646621
2690,646872
2691,647112
2692,647347
2693,647586
2694,647827
2695,648071
2696,648316
2697,648556
2698,648797
2699,649040
2700,649292
2701,649536
2702,649772
