,R
2499,568898
2500,569100
2501,569308
2502,569512
2503,569720
2504,569916
2505,570118
2506,570332
2507,570545
2508,570746
2509,570946
2510,571148
2511,571356
2512,571558
2513,571760
2514,571973
2515,572376
2516,572580
2517,572787
2518,572988
2519,573189
2520,573398
2521,573603
2522,573814
2523,574012
2524,574211
2525,574416
2526,574623
2527,574837
2528,575037
2529,575245
2530,575442
2531,575648
2532,575854
2533,576060
2534,576267
2535,576467
2536,576678
2537,576883
2538,577082
2539,577485
2540,577697
2541,577901
2542,578090
2543,578305
2544,578495
2545,578723
2546,578923
2547,579130
2548,579555
2549,579948
2550,580366
2551,580766
2552,580973
2553,581182
2554,581581
2555,581998
2556,582408
2557,582615
2558,582816
2559,583016
2560,583225
2561,583629
2562,583838
2563,584049
2564,584244
2565,584444
2566,584612
2567,584764
2568,585070
2569,585271
2570,585473
2571,585679
2572,585883
2573,586079
2574,586280
2575,586495
2576,586699
2577,586903
2578,587087
2579,587315
2580,587513
2581,587715
2582,587929
2583,588139
2584,588338
2585,588535
2586,588734
2587,588940
2588,589149
2589,589342
2590,589544
2591,589735
2592,589963
2593,590170
2594,590363
2595,590564
2596,590777
2597,590987
2598,591157
2599,591388
2600,591592
2601,591789
2602,591990
2603,592193
2604,592404
2605,592570
2606,592811
2607,593016
2608,593213
2609,593411
2610,593619
2611,593826
2612,594026
2613,594230
2614,594627
2615,594828
2616,595039
2617,595235
2618,595436
2619,595646
2620,595853
2621,596053
2622,596251
2623,596457
2624,596667
2625,597073
2626,597481
2627,597886
2628,598295
2629,598501
2630,598702
2631,599094
2632,599501
2633,599717
2634,599923
2635,600125
2636,600325
2637,600533
2638,600734
2639,600936
2640,601139
2641,601350
2642,601561
2643,601760
2644,601965
2645,602170
2646,602365
2647,602571
2648,602782
2649,602988
2650,603189
2651,603363
2652,603580
2653,603994
2654,604202
2655,604401
2656,604606
2657,604809
2658,605020
2659,605222
2660,605426
2661,605639
2662,605847
2663,606051
2664,606232
2665,606458
2666,606639
2667,606859
2668,607072
2669,607273
2670,607479
2671,607679
2672,607890
2673,608085
2674,608291
2675,608501
2676,608909
2677,609098
2678,609323
2679,609521
2680,609730
2681,609910
2682,610138
2683,610344
2684,610550
2685,610759
2686,610952
2687,611151
2688,611362
2689,611574
2690,611769
2691,611972
2692,612172
2693,612580
2694,612759
2695,612987
2696,613202
2697,613410
2698,613606
2699,613790
2700,614021
2701,614224
2702,614433
2703,614643
2704,614844
2705,615047
2706,615251
2707,615447
2708,615854
2709,616262
2710,616449
2711,616672
2712,616873
2713,617073
2714,617497
2715,617696
2716,617902
2717,618105
2718,618303
2719,618508
2720,618710
2721,618921
2722,619122
2723,619534
2724,619931
2725,620121
2726,620353
2727,620555
2728,620759
2729,620960
2730,621166
2731,621368
2732,621565
2733,621772
2734,621984
2735,622192
2736,622390
2737,622799
2738,622969
2739,623212
2740,623625
2741,623832
2742,624029
2743,624225
2744,624433
2745,624636
2746,624839
2747,625043
2748,625249
2749,625449
2750,625650
2751,625852
2752,626059
2753,626275
2754,626475
2755,626885
2756,627291
2757,627490
2758,627706
2759,627914
2760,628119
2761,628324
2762,628524
2763,628724
2764,628933
2765,629140
2766,629348
2767,629557
2768,629750
2769,629957
2770,630161
2771,630563
2772,630775
2773,630982
2774,631182
2775,631393
2776,631594
2777,631795
2778,632007
2779,632216
2780,632419
2781,632622
2782,632828
2783,633025
2784,633226
2785,633440
2786,633646
2787,633852
2788,634057
2789,634264
2790,634458
2791,634662
2792,634871
2793,635079
2794,635283
2795,635496
2796,635699
2797,635894
2798,636081
2799,636305
2800,636519
2801,636722
2802,636925
2803,637131
2804,637331
2805,637527
2806,637731
2807,637945
2808,638149
2809,638353
2810,638539
2811,638759
2812,638965
2813,639162
2814,639370
2815,639583
2816,639994
2817,640401
2818,640604
2819,640812
2820,641026
2821,641232
2822,641428
2823,641632
2824,641834
2825,642035
2826,642234
2827,642445
2828,642657
2829,642855
2830,643257
2831,643430
2832,643670
2833,644087
2834,644295
2835,644490
2836,644688
2837,644901
2838,645105
2839,645311
2840,645512
2841,645722
2842,645924
2843,646120
2844,646318
2845,646529
2846,646741
2847,646939
2848,647147
2849,647347
2850,647748
2851,647953
2852,648163
2853,648366
2854,648762
2855,648974
2856,649174
2857,649374
2858,649577
2859,649790
2860,649992
