,R
2499,482046
2500,482316
2501,482708
2502,482923
2503,483115
2504,483300
2505,483482
2506,483662
2507,483844
2508,484037
2509,484239
2510,484451
2511,484658
2512,484864
2513,485016
2514,485264
2515,485458
2516,485642
2517,485827
2518,486013
2519,486208
2520,486405
2521,486611
2522,486813
2523,487025
2524,487239
2525,487440
2526,487629
2527,487812
2528,487991
2529,488180
2530,488382
2531,488584
2532,488796
2533,488998
2534,489204
2535,489400
2536,489596
2537,489785
2538,489972
2539,490158
2540,490343
2541,490529
2542,490722
2543,490916
2544,491124
2545,491337
2546,491543
2547,491740
2548,491922
2549,492105
2550,492284
2551,492472
2552,492654
2553,492852
2554,493059
2555,493267
2556,493473
2557,493672
2558,493863
2559,494054
2560,494245
2561,494430
2562,494619
2563,494804
2564,494995
2565,495191
2566,495400
2567,495598
2568,495807
2569,496010
2570,496201
2571,496385
2572,496570
2573,496752
2574,496945
2575,497144
2576,497347
2577,497555
2578,497762
2579,497969
2580,498163
2581,498353
2582,498533
2583,498720
2584,498909
2585,499102
2586,499289
2587,499483
2588,499674
2589,499874
2590,500084
2591,500293
2592,500480
2593,500662
2594,500836
2595,501017
2596,501208
2597,501394
2598,501591
2599,501790
2600,502009
2601,502168
2602,502424
2603,502611
2604,502798
2605,502983
2606,503172
2607,503363
2608,503560
2609,503752
2610,503953
2611,504149
2612,504353
2613,504554
2614,504752
2615,504942
2616,505123
2617,505305
2618,505493
2619,505680
2620,505881
2621,506097
2622,506309
2623,506521
2624,506724
2625,506918
2626,507105
2627,507293
2628,507471
2629,507660
2630,507855
2631,508060
2632,508263
2633,508469
2634,508662
2635,508862
2636,509059
2637,509252
2638,509437
2639,509584
2640,509804
2641,509989
2642,510189
2643,510317
2644,510596
2645,510804
2646,511016
2647,511207
2648,511397
2649,511580
2650,511763
2651,511951
2652,512146
2653,512337
2654,512540
2655,512733
2656,512928
2657,513118
2658,513307
2659,513489
2660,513674
2661,513858
2662,514042
2663,514228
2664,514415
2665,514605
2666,514806
2667,515022
2668,515233
2669,515433
2670,515620
2671,515804
2672,515988
2673,516178
2674,516362
2675,516559
2676,516759
2677,516919
2678,517173
2679,517378
2680,517574
2681,517762
2682,517952
2683,518139
2684,518325
2685,518519
2686,518702
2687,518894
2688,519093
2689,519289
2690,519497
2691,519698
2692,519893
2693,520069
2694,520249
2695,520425
2696,520604
2697,520804
2698,521010
2699,521209
2700,521429
2701,521632
2702,521836
2703,522032
2704,522218
2705,522402
2706,522584
2707,522781
2708,522975
2709,523128
2710,523374
2711,523576
2712,523789
2713,524009
2714,524206
2715,524397
2716,524575
2717,524753
2718,524939
2719,525129
2720,525329
2721,525537
2722,525766
2723,525976
2724,526133
2725,526237
2726,526544
2727,526706
2728,526923
2729,527109
2730,527300
2731,527483
2732,527679
2733,527874
2734,528075
2735,528267
2736,528460
2737,528642
2738,528821
2739,528996
2740,529182
2741,529360
2742,529549
2743,529750
2744,529963
2745,530168
2746,530378
2747,530569
2748,530702
2749,530936
2750,531112
2751,531298
2752,531486
2753,531684
2754,531836
2755,532078
2756,532271
2757,532469
2758,532672
2759,532868
2760,533050
2761,533198
2762,533403
2763,533585
2764,533772
2765,533962
2766,534164
2767,534363
2768,534574
2769,534727
2770,534967
2771,535147
2772,535316
2773,535509
2774,535701
2775,535887
2776,536087
2777,536275
2778,536470
2779,536663
2780,536863
2781,537055
2782,537244
2783,537425
2784,537605
2785,537785
2786,537973
2787,538159
2788,538356
2789,538566
2790,538777
2791,538988
2792,539185
2793,539371
2794,539518
2795,539739
2796,539915
2797,540108
2798,540303
2799,540505
2800,540704
2801,540858
2802,540994
2803,541297
2804,541497
2805,541686
2806,541866
2807,542053
2808,542234
2809,542422
2810,542622
2811,542814
2812,543017
2813,543218
2814,543431
2815,543622
2816,543812
2817,543992
2818,544175
2819,544359
2820,544558
2821,544752
2822,544962
2823,545160
2824,545317
2825,545549
2826,545740
2827,545923
2828,546106
2829,546289
2830,546471
2831,546652
2832,546841
2833,547031
2834,547232
2835,547379
2836,547651
2837,547846
2838,548038
2839,548219
2840,548398
2841,548580
2842,548761
2843,548955
2844,549154
2845,549367
2846,549565
2847,549771
2848,549967
2849,550157
2850,550347
2851,550539
2852,550720
2853,550918
2854,551105
2855,551305
2856,551505
2857,551707
2858,551906
2859,552109
2860,552306
2861,552494
2862,552679
2863,552859
2864,553041
2865,553233
2866,553443
2867,553652
2868,553863
2869,554063
2870,554253
2871,554439
2872,554626
2873,554804
2874,554989
2875,555171
2876,555361
2877,555549
2878,555752
2879,555945
2880,556143
2881,556347
2882,556546
2883,556729
2884,556915
2885,557092
2886,557273
2887,557460
2888,557649
2889,557852
2890,558057
2891,558269
2892,558471
2893,558673
2894,558860
2895,559046
2896,559233
2897,559427
2898,559618
2899,559822
2900,560018
2901,560226
2902,560433
2903,560636
2904,560835
2905,561028
2906,561221
2907,561404
2908,561525
2909,561784
2910,561976
2911,562185
2912,562431
2913,562658
2914,562875
2915,563068
2916,563252
2917,563437
2918,563616
2919,563807
2920,564005
2921,564215
2922,564412
2923,564619
2924,564816
2925,565013
2926,565211
2927,565401
2928,565577
2929,565755
2930,565935
2931,566125
2932,566315
2933,566518
2934,566712
2935,566861
2936,567132
2937,567331
2938,567522
2939,567704
2940,567885
2941,568074
2942,568278
2943,568477
2944,568690
2945,568889
2946,569096
2947,569298
2948,569497
2949,569688
2950,569874
2951,570064
2952,570250
2953,570447
2954,570642
2955,570841
2956,571054
2957,571277
2958,571483
2959,571684
2960,571868
2961,572056
2962,572243
2963,572426
2964,572619
2965,572815
2966,572972
2967,573115
2968,573449
2969,573651
2970,573844
2971,574034
2972,574225
2973,574407
2974,574600
2975,574786
2976,574981
2977,575181
2978,575379
2979,575587
2980,575792
2981,575993
2982,576175
2983,576356
2984,576529
2985,576709
2986,576901
2987,577099
2988,577294
2989,577501
2990,577693
2991,577896
2992,578092
2993,578279
2994,578463
2995,578643
2996,578835
2997,579027
2998,579227
2999,579380
3000,579517
3001,579832
3002,580052
3003,580255
3004,580451
3005,580632
3006,580814
3007,581000
3008,581188
3009,581386
3010,581591
3011,581812
3012,582026
3013,582231
3014,582426
3015,582614
3016,582805
3017,582996
3018,583188
3019,583386
3020,583576
3021,583779
3022,583985
3023,584189
3024,584398
3025,584597
3026,584791
3027,584924
3028,585163
3029,585347
3030,585534
3031,585730
3032,585943
3033,586151
3034,586364
3035,586505
3036,586760
3037,586943
3038,587126
3039,587302
3040,587490
3041,587681
3042,587875
3043,588015
3044,588260
3045,588449
3046,588646
3047,588850
3048,589044
3049,589223
3050,589367
3051,589579
3052,589760
3053,589952
3054,590144
3055,590343
3056,590544
3057,590757
3058,590959
3059,591157
3060,591345
3061,591529
3062,591714
3063,591913
3064,592106
3065,592313
3066,592511
3067,592717
3068,592915
3069,593117
3070,593310
3071,593504
3072,593697
3073,593882
3074,594068
3075,594255
3076,594449
3077,594656
3078,594876
3079,595088
3080,595291
3081,595414
3082,595790
3083,596025
3084,596200
3085,596388
3086,596582
3087,596789
3088,596989
3089,597195
3090,597383
3091,597574
3092,597765
3093,597954
3094,598139
3095,598329
3096,598512
3097,598702
3098,598905
3099,599105
3100,599316
3101,599524
3102,599732
3103,599917
3104,600104
3105,600286
3106,600476
3107,600625
3108,600887
3109,601095
3110,601313
3111,601516
3112,601722
3113,601925
3114,602110
3115,602297
3116,602482
3117,602681
3118,602873
3119,603078
3120,603278
3121,603438
3122,603697
3123,603914
3124,604116
3125,604307
3126,604487
3127,604665
3128,604858
3129,605045
3130,605253
3131,605414
3132,605670
3133,605863
3134,606065
3135,606250
3136,606434
3137,606618
3138,606798
3139,606983
3140,607175
3141,607363
3142,607561
3143,607766
3144,607964
3145,608166
3146,608364
3147,608558
3148,608741
3149,608925
3150,609103
3151,609291
3152,609493
3153,609708
3154,609916
3155,610130
3156,610324
3157,610523
3158,610712
3159,610895
3160,611083
3161,611271
3162,611473
3163,611663
3164,611866
3165,612066
3166,612271
3167,612487
3168,612696
3169,612883
3170,613068
3171,613248
3172,613432
3173,613628
3174,613817
3175,614023
3176,614223
3177,614445
3178,614649
3179,614851
3180,615038
3181,615224
3182,615409
3183,615568
3184,615793
3185,615991
3186,616188
3187,616389
3188,616597
3189,616789
3190,616988
3191,617175
3192,617362
3193,617540
3194,617719
3195,617861
3196,618080
3197,618279
3198,618508
3199,618751
3200,618953
3201,619137
3202,619320
3203,619503
3204,619682
3205,619865
3206,620050
3207,620246
3208,620440
3209,620644
3210,620846
3211,621046
3212,621242
3213,621435
3214,621619
3215,621807
3216,621987
3217,622141
3218,622363
3219,622561
3220,622758
3221,622971
3222,623187
3223,623396
3224,623589
3225,623771
3226,623952
3227,624137
3228,624340
3229,624543
3230,624754
3231,624959
3232,625161
3233,625363
3234,625571
3235,625761
3236,625951
3237,626135
3238,626320
3239,626506
3240,626699
3241,626892
3242,627092
3243,627299
3244,627508
3245,627706
3246,627895
3247,628074
3248,628253
3249,628433
3250,628609
3251,628796
3252,628989
3253,629159
3254,629398
3255,629599
3256,629790
3257,629978
3258,630167
3259,630359
3260,630542
3261,630732
3262,630911
3263,631102
3264,631295
3265,631501
3266,631698
3267,631905
3268,632105
3269,632297
3270,632482
3271,632669
3272,632854
3273,633048
3274,633251
3275,633458
3276,633669
3277,633881
3278,634033
3279,634284
3280,634478
3281,634657
3282,634844
3283,635034
3284,635236
3285,635432
3286,635634
3287,635829
3288,636029
3289,636243
3290,636453
3291,636640
3292,636819
3293,636992
3294,637168
3295,637360
3296,637543
3297,637691
3298,637939
3299,638144
3300,638342
3301,638543
3302,638728
3303,638910
3304,639094
3305,639279
3306,639465
3307,639658
3308,639852
3309,640056
3310,640260
3311,640471
3312,640618
3313,640864
3314,641049
3315,641237
3316,641419
3317,641610
3318,641794
3319,641994
3320,642209
3321,642505
3322,642723
3323,642926
3324,643111
3325,643294
3326,643481
3327,643664
3328,643864
3329,644067
3330,644238
3331,644384
3332,644738
3333,644942
3334,645141
3335,645337
3336,645522
3337,645705
3338,645895
3339,646082
3340,646279
3341,646489
3342,646688
3343,646897
3344,647105
3345,647255
3346,647493
3347,647675
3348,647854
3349,648045
3350,648251
3351,648458
3352,648677
3353,648900
3354,649108
3355,649304
3356,649501
3357,649685
3358,649875
