,R
2499,615843
2500,616071
2501,616304
2502,616528
2503,616759
2504,616979
2505,617341
2506,618164
2507,620398
2508,620692
2509,620926
2510,621150
2511,621346
2512,621566
2513,621778
2514,621987
2515,622416
2516,622663
2517,622893
2518,623118
2519,623342
2520,623571
2521,623802
2522,624244
2523,624482
2524,624722
2525,624962
2526,625198
2527,625434
2528,625668
2529,625894
2530,626120
2531,626344
2532,626590
2533,626843
2534,627315
2535,627558
2536,627800
2537,628032
2538,628267
2539,628499
2540,628740
2541,629217
2542,629460
2543,629704
2544,629939
2545,630176
2546,630405
2547,630631
2548,630873
2549,631125
2550,631372
2551,631612
2552,632937
2553,633247
2554,633490
2555,633727
2556,633959
2557,634191
2558,634422
2559,634620
2560,634866
2561,635101
2562,635344
2563,635592
2564,635836
2565,636067
2566,636301
2567,636516
2568,636750
2569,636969
2570,637205
2571,637446
2572,637687
2573,637925
2574,638157
2575,638391
2576,638623
2577,638855
2578,639085
2579,639306
2580,639775
2581,640022
2582,640261
2583,640499
2584,640733
2585,640964
2586,641193
2587,641420
2588,641669
2589,641919
2590,642172
2591,642411
2592,642618
2593,642878
2594,643107
2595,643339
2596,643568
2597,643803
2598,644046
2599,644277
2600,644474
2601,644740
2602,644969
2603,645195
2604,645603
2605,645840
2606,646075
2607,646320
2608,646564
2609,646795
2610,647034
2611,647265
2612,647717
2613,647947
2614,648194
2615,648435
2616,648673
2617,648912
2618,649149
2619,649387
2620,649627
2621,649857
